ID, created_at, vehicle, latitude, longitude
"1|36561|5|86|24032022","2022-03-24T07:48:00+01:00","S5",52.510676,13.498355
"1|36855|2|86|24032022","2022-03-24T07:49:00+01:00","S7",52.510676,13.498355
"1|32910|6|86|24032022","2022-03-24T07:50:00+01:00","U5",52.511135,13.498499
"1|36524|6|86|24032022","2022-03-24T07:50:00+01:00","S5",52.510676,13.498355
"1|72619|0|86|24032022","2022-03-24T07:50:00+01:00","RB12",52.510676,13.498355
"1|810|0|86|24032022","2022-03-24T07:51:00+01:00","RB24",52.510676,13.498355
"1|6585|1|86|24032022","2022-03-24T07:51:00+01:00","108",52.510389,13.49947
"1|36904|3|86|24032022","2022-03-24T07:51:00+01:00","S75",52.510676,13.498355
"1|18286|4|86|24032022","2022-03-24T07:51:00+01:00","296",52.510389,13.49947
"1|15665|5|86|24032022","2022-03-24T07:52:00+01:00","240",52.510389,13.49947
"1|36931|3|86|24032022","2022-03-24T07:53:00+01:00","S75",52.510676,13.498355
"1|36385|2|86|24032022","2022-03-24T07:54:00+01:00","S5",52.510676,13.498355
"1|36563|4|86|24032022","2022-03-24T07:55:00+01:00","S5",52.510676,13.498355
"1|32911|2|86|24032022","2022-03-24T07:56:00+01:00","U5",52.511135,13.498499
"1|33057|7|86|24032022","2022-03-24T07:56:00+01:00","U5",52.511135,13.498499
"1|16823|5|86|24032022","2022-03-24T07:56:00+01:00","256",52.511953,13.497654
"1|36782|0|86|24032022","2022-03-24T07:56:00+01:00","S7",52.510676,13.498355
"1|16792|3|86|24032022","2022-03-24T07:57:00+01:00","256",52.511953,13.497654
"1|15619|4|86|24032022","2022-03-24T07:57:00+01:00","240",52.510389,13.49947
"1|72556|0|86|24032022","2022-03-24T07:57:00+01:00","RB12",52.510676,13.498355
"1|33058|2|86|24032022","2022-03-24T07:58:00+01:00","U5",52.511135,13.498499
"1|36699|9|86|24032022","2022-03-24T07:58:00+01:00","S7",52.510676,13.498355
"1|33021|1|86|24032022","2022-03-24T08:40:00+01:00","U5",52.511135,13.498499
"1|29467|8|86|24032022","2022-03-24T08:40:00+01:00","21",52.511953,13.497654
"1|36436|0|86|24032022","2022-03-24T08:40:00+01:00","S5",52.510676,13.498355
"1|15666|0|86|24032022","2022-03-24T08:41:00+01:00","240",52.510389,13.49947
"1|32942|0|86|24032022","2022-03-24T08:41:00+01:00","U5",52.511135,13.498499
"1|36947|10|86|24032022","2022-03-24T08:41:00+01:00","S75",52.510676,13.498355
"1|18287|5|86|24032022","2022-03-24T08:42:00+01:00","296",52.510389,13.49947
"1|36509|9|86|24032022","2022-03-24T08:43:00+01:00","S5",52.510676,13.498355
"1|36954|9|86|24032022","2022-03-24T08:43:00+01:00","S75",52.510676,13.498355
"1|32902|0|86|24032022","2022-03-24T08:45:00+01:00","U5",52.511135,13.498499
"1|33015|4|86|24032022","2022-03-24T08:46:00+01:00","U5",52.511135,13.498499
"1|36619|13|86|24032022","2022-03-24T08:46:00+01:00","S7",52.510676,13.498355
"1|15619|9|86|24032022","2022-03-24T08:46:00+01:00","240",52.510389,13.49947
"1|16780|6|86|24032022","2022-03-24T08:47:00+01:00","256",52.511953,13.497654
"1|6587|1|86|24032022","2022-03-24T08:48:00+01:00","108",52.510389,13.49947
