ID, created_at, vehicle, latitude, longitude
"1|1282|5|86|9112023",,"S5",52.510676,13.498355
"1|20699|4|86|9112023","2023-11-09T07:39:00+01:00","240",52.510389,13.49947
"1|30696|0|86|9112023","2023-11-09T07:40:00+01:00","U5",52.511135,13.498499
"1|30750|2|86|9112023","2023-11-09T07:41:00+01:00","U5",52.511135,13.498499
"1|1624|7|86|9112023","2023-11-09T07:41:00+01:00","S75",52.510676,13.498355
"1|40097|0|86|9112023","2023-11-09T07:41:00+01:00","RB32",52.510676,13.498355
"1|1076|0|86|9112023","2023-11-09T07:42:00+01:00","S5",52.510676,13.498355
"1|15149|0|86|9112023","2023-11-09T07:42:00+01:00","108",52.510389,13.49947
"1|1187|6|86|9112023","2023-11-09T07:43:00+01:00","S5",52.510676,13.498355
"1|1632|6|86|9112023","2023-11-09T07:43:00+01:00","S75",52.510676,13.498355
"1|21358|3|86|9112023","2023-11-09T07:44:00+01:00","256",52.511953,13.497654
"1|30693|6|86|9112023","2023-11-09T07:45:00+01:00","U5",52.511135,13.498499
"1|30748|7|86|9112023","2023-11-09T07:45:00+01:00","U5",52.511135,13.498499
"1|22332|2|86|9112023","2023-11-09T07:46:00+01:00","296",52.510389,13.49947
"1|1383|2|86|9112023","2023-11-09T07:46:00+01:00","S7",52.510676,13.498355
"1|1515|5|86|9112023","2023-11-09T07:48:00+01:00","S7",52.510676,13.498355
"1|44065|5|86|9112023","2023-11-09T07:48:00+01:00","21",52.511953,13.497654
"1|20602|3|86|9112023","2023-11-09T07:49:00+01:00","240",52.510389,13.49947
"1|30749|7|86|9112023","2023-11-09T07:49:00+01:00","U5",52.511135,13.498499
"1|1282|8|86|9112023",,"S5",52.510676,13.498355
"1|1074|0|86|9112023","2023-11-09T08:40:00+01:00","S5",52.510676,13.498355
"1|20602|8|86|9112023","2023-11-09T08:41:00+01:00","240",52.510389,13.49947
"1|30742|3|86|9112023","2023-11-09T08:41:00+01:00","U5",52.511135,13.498499
"1|1624|10|86|9112023","2023-11-09T08:41:00+01:00","S75",52.510676,13.498355
"1|40097|1|86|9112023","2023-11-09T08:41:00+01:00","RB32",52.510676,13.498355
"1|20700|0|86|9112023","2023-11-09T08:42:00+01:00","240",52.510389,13.49947
"1|30652|0|86|9112023","2023-11-09T08:42:00+01:00","U5",52.511135,13.498499
"1|1187|9|86|9112023","2023-11-09T08:43:00+01:00","S5",52.510676,13.498355
"1|30725|4|86|9112023","2023-11-09T08:43:00+01:00","U5",52.511135,13.498499
"1|1428|3|86|9112023","2023-11-09T08:44:00+01:00","S7",52.510676,13.498355
"1|21358|6|86|9112023","2023-11-09T08:44:00+01:00","256",52.511953,13.497654
"1|22332|5|86|9112023","2023-11-09T08:44:00+01:00","296",52.510389,13.49947
"1|1632|9|86|9112023","2023-11-09T08:44:00+01:00","S75",52.510676,13.498355
"1|1383|5|86|9112023","2023-11-09T08:46:00+01:00","S7",52.510676,13.498355
"1|20602|9|86|9112023","2023-11-09T08:46:00+01:00","240",52.510389,13.49947
"1|30675|1|86|9112023","2023-11-09T08:47:00+01:00","U5",52.511135,13.498499
"1|15167|1|86|9112023","2023-11-09T08:47:00+01:00","108",52.510389,13.49947
