ID, created_at, vehicle, latitude, longitude
"1|24493|4|86|12012023","2023-01-12T07:42:00+01:00","240",52.510389,13.49947
"1|1847|7|86|12012023","2023-01-12T07:42:00+01:00","S75",52.510676,13.498355
"1|1474|6|86|12012023","2023-01-12T07:43:00+01:00","S5",52.510676,13.498355
"1|1861|6|86|12012023","2023-01-12T07:43:00+01:00","S75",52.510676,13.498355
"1|27588|2|86|12012023","2023-01-12T07:45:00+01:00","296",52.510389,13.49947
"1|43274|6|86|12012023","2023-01-12T07:45:00+01:00","U5",52.511135,13.498499
"1|43356|7|86|12012023","2023-01-12T07:45:00+01:00","U5",52.511135,13.498499
"1|1593|2|86|12012023","2023-01-12T07:46:00+01:00","S7",52.510676,13.498355
"1|1548|5|86|12012023","2023-01-12T07:48:00+01:00","S5",52.510676,13.498355
"1|1736|5|86|12012023","2023-01-12T07:48:00+01:00","S7",52.510676,13.498355
"1|43357|7|86|12012023","2023-01-12T07:49:00+01:00","U5",52.511135,13.498499
"1|25707|3|86|12012023","2023-01-12T07:50:00+01:00","256",52.511953,13.497654
"1|24448|3|86|12012023","2023-01-12T07:50:00+01:00","240",52.510389,13.49947
"1|1504|6|86|12012023","2023-01-12T07:50:00+01:00","S5",52.510676,13.498355
"1|43275|6|86|12012023","2023-01-12T07:50:00+01:00","U5",52.511135,13.498499
"1|24493|5|86|12012023","2023-01-12T07:51:00+01:00","240",52.510389,13.49947
"1|1767|2|86|12012023","2023-01-12T07:51:00+01:00","S75",52.510676,13.498355
"1|14798|1|86|12012023","2023-01-12T07:51:00+01:00","108",52.510389,13.49947
"1|27587|4|86|12012023","2023-01-12T07:53:00+01:00","296",52.510389,13.49947
"1|1692|4|86|12012023","2023-01-12T08:39:00+01:00","S7",52.510676,13.498355
"1|24448|8|86|12012023","2023-01-12T08:39:00+01:00","240",52.510389,13.49947
"1|24494|0|86|12012023","2023-01-12T08:39:00+01:00","240",52.510389,13.49947
"1|1408|0|86|12012023","2023-01-12T08:40:00+01:00","S5",52.510676,13.498355
"1|1847|10|86|12012023","2023-01-12T08:41:00+01:00","S75",52.510676,13.498355
"1|43297|0|86|12012023","2023-01-12T08:41:00+01:00","U5",52.511135,13.498499
"1|53350|0|86|12012023","2023-01-12T08:41:00+01:00","RB32",52.510676,13.498355
"1|27588|5|86|12012023","2023-01-12T08:41:00+01:00","296",52.510389,13.49947
"1|25753|7|86|12012023","2023-01-12T08:43:00+01:00","256",52.511953,13.497654
